code;name;category;id;volume;price;cap;volume_2012_1;price_2012_1;cap_2012_1;volume_2012_2;price_2012_2;cap_2012_2;volume_2012_3;price_2012_3;cap_2012_3;volume_2012_4;price_2012_4;cap_2012_4;volume_2013_1;price_2013_1;cap_2013_1;volume_2013_2;price_2013_2;cap_2013_2;volume_2013_3;price_2013_3;cap_2013_3;volume_2013_4;price_2013_4;cap_2013_4;volume_2014_1;price_2014_1;cap_2014_1;volume_2014_2;price_2014_2;cap_2014_2;volume_2014_3;price_2014_3;cap_2014_3;volume_2014_4;price_2014_4;cap_2014_4;volume_2015_1;price_2015_1;cap_2015_1;volume_2015_2;price_2015_2;cap_2015_2;volume_2015_3;price_2015_3;cap_2015_3;volume_2015_4;price_2015_4;cap_2015_4;volume_2016_1;price_2016_1;cap_2016_1;volume_2016_2;price_2016_2;cap_2016_2;volume_2016_3;price_2016_3;cap_2016_3;volume_2016_4;price_2016_4;cap_2016_4;volume_2017_1;price_2017_1;cap_2017_1;volume_2017_2;price_2017_2;cap_2017_2;volume_2017_3;price_2017_3;cap_2017_3;volume_2017_4;price_2017_4;cap_2017_4;volume_2018_1;price_2018_1;cap_2018_1;volume_2018_2;price_2018_2;cap_2018_2;volume_2018_3;price_2018_3;cap_2018_3;volume_2018_4;price_2018_4;cap_2018_4;volume_2019_1;price_2019_1;cap_2019_1;volume_2019_2;price_2019_2;cap_2019_2;volume_2019_3;price_2019_3;cap_2019_3;volume_2019_4;price_2019_4;cap_2019_4;volume_2020_1;price_2020_1;cap_2020_1;volume_2020_2;price_2020_2;cap_2020_2;volume_2020_3;price_2020_3;cap_2020_3;volume_2020_4;price_2020_4;cap_2020_4
TGKE;ОАО ТГК-5;aо;1-01-12190-E;1230254011959,0;0,006392;7863783644,44;1230254011959,0;0,006478;7969585489,47;1230254011959,0;0,003618;4451059015,27;1230254011959,0;0,003846;4731556929,99;1230254011959,0;0,003544;4360020218,38;1230254011959,0;0,003343;4112739161,98;1230254011959,0;0,002915;3586190444,86;1230254011959,0;0,0027;3321685832,29;1230254011959,0;0,002248;2765611018,88;1230254011959,0;0,001885;2319028812,54;1230254011959,0;0,001701;2092662074,34;1230254011959,0;0,001458;1793710349,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TGKF;ОАО ТГК-6;aо;1-01-55091-E;1862882135385,0;0,006698;12477584542,81;1862882135385,0;0,00645;12015589773,23;1862882135385,0;0,003243;6041326765,05;1862882135385,0;0,003725;6939235954,31;1862882135385,0;0,003611;6726867390,88;1862882135385,0;0,004704;8762997564,85;1862882135385,0;0,004156;7742138154,66;1862882135385,0;0,002998;5584920641,88;1862882135385,0;0,002508;4672108395,55;1862882135385,0;0,001792;3338284786,61;1862882135385,0;0,00169;3148270808,8;1862882135385,0;0,001326;2470181711,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TGKI;ОАО ТГК-9;aо;1-01-56741-D;7837294563235,0;0,002696;21129346142,48;7837294563235,0;0,002166;16975580023,97;7837294563235,0;0,001498;11740267255,73;7837294563235,0;0,003096;24264263967,78;7837294563235,0;0,003282;25722000756,54;7837294563235,0;0,002949;23112181666,98;7837294563235,0;0,002927;22939761186,59;7837294563235,0;0,003037;23801863588,54;7837294563235,0;0,003001;23519720984,27;7837294563235,0;0,003057;23958609479,81;7837294563235,0;0,003026;23715653348,35;7837294563235,0;0,002361;18503852463,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TGKJ;"ОАО ""Фортум""";aо;1-01-55090-E;880387078,0;24,005;21133691807,39;880387078,0;25,279;22255304944,76;880387078,0;21,871;19254945782,94;880387078,0;25,062;22064260948,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TGKK;"ОАО ""ТГК-11""";aо;1-01-12087-F;512827729472,0;0,008997;4613911082,06;512827729472,0;0,014288;7327282598,7;512827729472,0;0,014482;7426771178,21;512827729472,0;0,015029;7707287946,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TGKN;"ПАО ""ТГК-14""";aо;1-01-22451-F;1357945609114,0;0,001605;2179502702,63;1357945609114,0;0,001523;2068151162,68;1357945609114,0;0,001062;1442138236,88;1357945609114,0;0,001324;1797919986,47;1357945609114,0;0,001543;2095310074,86;1357945609114,0;0,001507;2046424032,93;1357945609114,0;0,001499;2035560468,06;1357945609114,0;0,001602;2175428865,8;1357945609114,0;0,001503;2040992250,5;1357945609114,0;0,001613;2190366267,5;1357945609114,0;0,001579;2144196116,79;1357945609114,0;0,001619;2198513941,16;1357945609114,0;0,0018;2444302096,41;1357945609114,0;0,001685;2288138351,36;1357945609114,0;0,001465;1989390317,35;1357945609114,0;0,001265;1717801195,53;1357945609114,0;0,00115;1561637450,48;1357945609114,0;0,001195;1622745002,89;1357945609114,0;0,001215;1649903915,07;1357945609114,0;0,00231;3136854357,05;1357945609114,0;0,003535;4800337728,22;1357945609114,0;0,00333;4521958878,35;1357945609114,0;0,00304;4128154651,71;1357945609114,0;0,00438;5947801767,92;1357945609114,0;0,0052;7061317167,39;1357945609114,0;0,00521;7074896623,48;1357945609114,0;0,00526;7142793903,94;1357945609114,0;0,0054;7332906289,22;1357945609114,0;0,00508;6898363694,3;1357945609114,0;0,00478;6490980011,56;1357945609114,0;0,00448;6083596328,83;1357945609114,0;0,00435;5907063399,65;1357945609114,0;0,00406;5513259173,0;1357945609114,0;0,00298;4046677915,16;1357945609114,0;0,00315;4277528668,71;1357945609114,0;0,0031;4209631388,25;1357945609114,0;0,00296;4019519002,98
TGKO;"ОАО ""ТКЗ""";aо;1-05-30032-E;2008931928,0;;;2008931928,0;;;2008931928,0;;;2008931928,0;;;2008931928,0;;;2008931928,0;;;2008931928,0;;;2008931928,0;;;2008931928,0;;;2008931928,0;;;2008931928,0;;;2008931928,0;;;2008931928,0;;;2008931928,0;;;2008931928,0;;;2008931928,0;;;2008931928,0;;;2008931928,0;116,186;233409764986,61;2008931928,0;108,0;216964648224,0;2008931928,0;106,5;213951250332,0;2008931928,0;5,5;11049125604,0;2008931928,0;0,35;703126174,8;2008931928,0;0,105;210937852,44;2008931928,0;0,0435;87388538,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TGVK;"ОАО ""Тулагорводоканал""";aо;1-01-13165-A;285134,0;;;285134,0;;;285134,0;;;285134,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TLSB;"ОАО ""Тульская сбытовая компания""";aо;1-01-50112-A;3055585521,0;0,24004;733462748,46;3055585521,0;0,13336;407492885,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TNBP;"ОАО ""РН Холдинг""";aо;1-01-55034-E;14996968366,0;82,7;1240249283868,2;14996968366,0;94,82;1422012540464,12;14996968366,0;74,35;1115024598012,1;14996968366,0;85,22;1278041644150,52;14996968366,0;57,8;866824771554,8;14996968366,0;38,35;575133736836,1;14996968366,0;46,58;698558786488,28;14996968366,0;63,46;951707612506,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TNBPP;"ОАО ""РН Холдинг""";ап;2-01-55034-E;450000000,0;72,15;32467500000,0;450000000,0;87,29;39280500000,0;450000000,0;67,59;30415500000,0;450000000,0;74,43;33493500000,0;450000000,0;43,7;19665000000,0;450000000,0;29,14;13113000000,0;450000000,0;37,1;16695000000,0;450000000,0;52,29;23530500000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TNSE;"ПАО ГК ""ТНС энерго""";aо;1-01-15521-A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13668239,0;1304,0;17823383656,0;13668239,0;1400,5;19142368719,5;13668239,0;1495,0;20434017305,0;13668239,0;1450,0;19818946550,0;13668239,0;1690,0;23099323910,0;13668239,0;1600,0;21869182400,0;13668239,0;1500,0;20502358500,0;13668239,0;1505,0;20570699695,0;13668239,0;1420,0;19408899380,0;13668239,0;1370,0;18725487430,0;13668239,0;1218,0;16647915102,0;13668239,0;1293,0;17673033027,0;13668239,0;1215,0;16606910385,0;13668239,0;1215,0;16606910385,0;13668239,0;1180,0;16128522020,0;13668239,0;1140,0;15581792460,0;13668239,0;1090,0;14898380510,0;13668239,0;975,0;13326533025,0;13668239,0;950,0;12984827050,0;13668239,0;980,0;13394874220,0;13668239,0;1150,0;15718474850,0;13668239,0;1140,0;15581792460,0;13668239,0;995,0;13599897805,0
TORS;"ПАО ""ТРК""";aо;1-01-50128-A;3819315580,0;0,3105;1185897487,59;3819315580,0;0,4295;1640396041,61;3819315580,0;0,4215;1609841516,97;3819315580,0;0,3969;1515886353,7;3819315580,0;0,5173;1975731949,53;3819315580,0;0,5101;1948232877,36;3819315580,0;0,4596;1755357440,57;3819315580,0;0,4628;1767579250,42;3819315580,0;0,4113;1570884498,05;3819315580,0;0,4863;1857333166,55;3819315580,0;0,5001;1910039721,56;3819315580,0;0,3134;1196973502,77;3819315580,0;0,322;1229819616,76;3819315580,0;0,292;1115240149,36;3819315580,0;0,264;1008299313,12;3819315580,0;0,204;779140378,32;3819315580,0;0,235;897539161,3;3819315580,0;0,396;1512448969,68;3819315580,0;0,471;1798897638,18;3819315580,0;0,367;1401688817,86;3819315580,0;0,451;1722511326,58;3819315580,0;0,415;1585015965,7;3819315580,0;0,396;1512448969,68;3819315580,0;0,413;1577377334,54;3819315580,0;0,362;1382592239,96;3819315580,0;0,36;1374953608,8;3819315580,0;0,323;1233638932,34;3819315580,0;0,326;1245096879,08;3819315580,0;0,332;1268012772,56;3819315580,0;0,334;1275651403,72;3819315580,0;0,297;1134336727,26;3819315580,0;0,448;1711053379,84;3819315580,0;0,41;1565919387,8;3819315580,0;0,364;1390230871,12;3819315580,0;0,375;1432243342,5;3819315580,0;0,369;1409327449,02;3819315580,0;0,385;1470436498,3
TORSP;"ПАО ""ТРК""";ап;2-01-50128-A;576693000,0;0,2735;157725535,5;576693000,0;0,3674;211877008,2;576693000,0;0,3235;186560185,5;576693000,0;0,3047;175718357,1;576693000,0;0,2771;159801630,3;576693000,0;0,2397;138233312,1;576693000,0;0,2;115338600,0;576693000,0;0,1911;110206032,3;576693000,0;0,194;111878442,0;576693000,0;0,1839;106053842,7;576693000,0;0,2623;151266573,9;576693000,0;0,2505;144461596,5;576693000,0;0,2405;138694666,5;576693000,0;0,2025;116780332,5;576693000,0;0,22;126872460,0;576693000,0;0,2045;117933718,5;576693000,0;0,275;158590575,0;576693000,0;0,432;249131376,0;576693000,0;0,483;278542719,0;576693000,0;0,386;222603498,0;576693000,0;0,39;224910270,0;576693000,0;0,389;224333577,0;576693000,0;0,34;196075620,0;576693000,0;0,391;225486963,0;576693000,0;0,37;213376410,0;576693000,0;0,354;204149322,0;576693000,0;0,317;182811681,0;576693000,0;0,329;189731997,0;576693000,0;0,303;174737979,0;576693000,0;0,282;162627426,0;576693000,0;0,2745;158302228,5;576693000,0;0,3265;188290264,5;576693000,0;0,2995;172719553,5;576693000,0;0,252;145326636,0;576693000,0;0,264;152246952,0;576693000,0;0,281;162050733,0;576693000,0;0,276;159167268,0
TOSB;"ОАО ""Томская энергосбытовая компания""";aо;1-01-50130-A;3819315580,0;0,07742;295691412,2;3819315580,0;0,08884;339307996,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOSBP;"ОАО ""Томская энергосбытовая компания""";ап;2-01-50130-A;576693000,0;0,07242;41764107,06;576693000,0;0,05602;32306341,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TPLF;"ОАО ""Теплофон""";aо;1-01-41202-F;30000,0;;;30000,0;;;30000,0;;;30000,0;;;30000,0;;;30000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAV;"ОАО ""Траверс""";aо;1-01-09155-A;1000,0;;;1000,0;;;1000,0;;;1000,0;;;1000,0;;;1000,0;;;1000,0;;;1000,0;;;1000,0;;;1000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRCN;"ПАО ""ТрансКонтейнер""";aо;1-01-55194-E;13894778,0;2881,7;40040581762,6;13894778,0;2853,3;39645970067,4;13894778,0;3515,1;48841534147,8;13894778,0;4150,3;57667497133,4;13894778,0;4180,1;58081561517,8;13894778,0;3723,1;51731647971,8;13894778,0;3007,4;41787155357,2;13894778,0;3854,8;53561590234,4;13894778,0;3909,4;54320245113,2;13894778,0;3292,7;45751335520,6;13894778,0;2397,2;33308561821,6;13894778,0;2366,9;32887550048,2;13894778,0;2410,0;33486414980,0;13894778,0;2420,0;33625362760,0;13894778,0;2370,0;32930623860,0;13894778,0;2100,0;29179033800,0;13894778,0;2010,0;27928503780,0;13894778,0;2020,0;28067451560,0;13894778,0;3100,0;43073811800,0;13894778,0;3655,0;50785413590,0;13894778,0;3580,0;49743305240,0;13894778,0;3450,0;47936984100,0;13894778,0;3000,0;41684334000,0;13894778,0;4385,0;60928601530,0;13894778,0;4530,0;62943344340,0;13894778,0;4835,0;67181251630,0;13894778,0;4495,0;62457027110,0;13894778,0;4560,0;63360187680,0;13894778,0;4345,0;60372810410,0;13894778,0;5130,0;71280211140,0;13894778,0;6175,0;85800254150,0;13894778,0;8845,0;122899311410,0;13894778,0;8285,0;115118235730,0;13894778,0;8360,0;116160344080,0;13894778,0;8595,0;119425616910,0;;;;;;
TRFM;"ПАО ""ТрансФин-М""";aо;1-01-50156-A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;108000000000,0;;;108000000000,0;;;132150000000,0;;;132150000000,0;;;132150000000,0;;;132150000000,0;;;156300000000,0;;;156300000000,0;;;156300000000,0;;;156300000000,0;;
TRMK;"ПАО ""ТМК""";aо;1-01-29031-H;937586094,0;71,7;67224922939,8;937586094,0;92,08;86332927535,52;937586094,0;86,31;80923055773,14;937586094,0;98,52;92370981980,88;937586094,0;91,6;85882886210,4;937586094,0;83,44;78232183683,36;937586094,0;78,71;73797401458,74;937586094,0;83,07;77885276828,58;937586094,0;93,53;87692427371,82;937586094,0;76,75;71959732714,5;937586094,0;81,94;76825804542,36;937586094,0;87,7;82226300443,8;993586094,0;34,5;34278720243,0;993586094,0;43,1;42823560651,4;993586094,0;58,1;57727352061,4;993586094,0;51,2;50871608012,8;993586094,0;60,7;60310675905,8;991907260,0;51,75;51331200705,0;991907260,0;44,85;44487040611,0;1035907260,0;61,4;63604705764,0;1033135366,0;77,85;80429588243,1;1033135366,0;74,05;76503673852,3;1033135366,0;77,15;79706393486,9;1033135366,0;68,48;70749109863,68;1033135366,0;74,04;76493342498,64;1033135366,0;82,1;84820413548,6;1033135366,0;76,6;79138169035,6;1033135366,0;68,15;70408175192,9;1033135366,0;53,7;55479369154,2;1033135366,0;57,34;59239981886,44;1033135366,0;60,2;62194749033,2;1033135366,0;55,98;57834917788,68;1033135366,0;58,26;60190466423,16;1033135366,0;42,06;43453673493,96;1033135366,0;60,02;62008784667,32;1033135366,0;60,92;62938606496,72;1033135366,0;61,52;63558487716,32
TRNFP;"ПАО ""Транснефть""";ап;2-01-00206-A;1554875,0;49670,0;77230641250,0;1554875,0;57536,0;89461288000,0;1554875,0;46752,0;72693516000,0;1554875,0;57236,0;88994825500,0;1554875,0;68606,0;106673754250,0;1554875,0;67101,0;104333667375,0;1554875,0;72435,0;112627370625,0;1554875,0;84312,0;131094621000,0;1554875,0;85464,0;132885837000,0;1554875,0;76027,0;118212481625,0;1554875,0;74177,0;115335962875,0;1554875,0;86749,0;134883851375,0;1554875,0;123250,0;191638343750,0;1554875,0;123520,0;192058160000,0;1554875,0;131990,0;205227951250,0;1554875,0;148400,0;230743450000,0;1554875,0;189800,0;295115275000,0;1554875,0;185700,0;288740287500,0;1554875,0;167600,0;260597050000,0;1554875,0;136200,0;211773975000,0;1554875,0;198950,0;309342381250,0;1554875,0;173800,0;270237275000,0;1554875,0;159350,0;247769331250,0;1554875,0;177400,0;275834825000,0;1554875,0;178400,0;277389700000,0;1554875,0;176700,0;274746412500,0;1554875,0;166400,0;258731200000,0;1554875,0;164250,0;255388218750,0;1554875,0;168650,0;262229668750,0;1554875,0;176050,0;273735743750,0;1554875,0;165800,0;257798275000,0;1554875,0;150250,0;233619968750,0;1554875,0;176700,0;274746412500,0;1554875,0;144850,0;225223643750,0;1554875,0;134050,0;208430993750,0;1554875,0;148050,0;230199243750,0;1554875,0;140600,0;218615425000,0
TRUDP;"ПАО ""Труд""";ап;2-01-42056-E;;;;490000,0;40,647;19917030,0;490000,0;;;490000,0;;;490000,0;40,686;19936140,0;490000,0;40,686;19936140,0;490000,0;40,688;19937120,0;490000,0;40,916;20048840,0;490000,0;40,072;19635280,0;490000,0;40,072;19635280,0;490000,0;40,058;19628420,0;490000,0;;;490000,0;;;490000,0;;;490000,0;;;490000,0;;;490000,0;;;490000,0;;;490000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TSKA;"ОАО ""ТСК-1""";aо;1-01-57270-D;750000,0;;;750000,0;;;750000,0;;;750000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TTLK;"ПАО ""Таттелеком""";aо;1-02-50049-A;20843976400,0;0,20149;4199852804,84;20843976400,0;0,174;3626851893,6;20843976400,0;0,16364;3410908298,1;20843976400,0;0,1841;3837376055,24;20843976400,0;0,17297;3605382597,91;20843976400,0;0,15812;3295849548,37;20843976400,0;0,15221;3172661647,84;20843976400,0;0,14237;2967556920,07;20843976400,0;0,14633;3050099066,61;20843976400,0;0,15478;3226230667,19;20843976400,0;0,15225;3173495406,9;20843976400,0;0,15485;3227689745,54;20843976400,0;0,1345;2803514825,8;20843976400,0;0,1405;2928578684,2;20843976400,0;0,117;2438745238,8;20843976400,0;0,133;2772248861,2;20843976400,0;0,1415;2949422660,6;20843976400,0;0,1485;3095330495,4;20843976400,0;0,1345;2803514825,8;20843976400,0;0,152;3168284412,8;20843976400,0;0,151;3147440436,4;20843976400,0;0,161;3355880200,4;20843976400,0;0,143;2980688625,2;20843976400,0;0,144;3001532601,6;20843976400,0;0,1435;2991110613,4;20843976400,0;0,1915;3991621480,6;20843976400,0;0,172;3585163940,8;20843976400,0;0,1675;3491366047,0;20843976400,0;0,1732;3610176712,48;20843976400,0;0,211;4398079020,4;20843976400,0;0,1815;3783181716,6;20843976400,0;0,191;3981199492,4;20843976400,0;0,227;4731582642,8;20843976400,0;0,2585;5388167899,4;20843976400,0;0,281;5857157368,4;20843976400,0;0,3295;6868090223,8;20843976400,0;0,4195;8744048099,8
TUCH;"ПАО ""Тучковский КСМ""";aо;1-03-06794-A;7972000,0;14,31;114079320,0;7972000,0;10,42;83068240,0;39860000,0;3,94;157048400,0;39860000,0;4,68;186544800,0;39860000,0;3,47;138314200,0;39860000,0;2,68;106824800,0;39860000,0;1,41;56202600,0;39860000,0;2,23;88887800,0;39860000,0;2,14;85300400,0;39860000,0;1,59;63377400,0;39860000,0;1,52;60587200,0;39860000,0;1,43;56999800,0;39860000,0;1,0;39860000,0;39860000,0;1,92;76531200,0;39860000,0;1,305;52017300,0;39860000,0;1,375;54807500,0;39860000,0;1,765;70352900,0;39860000,0;2,585;103038100,0;39860000,0;2,255;89884300,0;39860000,0;3,035;120975100,0;39860000,0;2,73;108817800,0;39860000,0;2,555;101842300,0;39860000,0;3,66;145887600,0;39860000,0;10,215;407169900,0;39860000,0;10,4;414544000,0;39860000,0;6,3;251118000,0;39860000,0;11,1;442446000,0;39860000,0;2,75;109615000,0;39860000,0;3,985;158842100,0;39860000,0;4,274;170361640,0;39860000,0;5,038;200814680,0;39860000,0;3,272;130421920,0;39860000,0;5,04;200894400,0;39860000,0;3,9;155454000,0;39860000,0;4,778;190451080,0;39860000,0;4,3;171398000,0;39860000,0;2,904;115753440,0
TUCH-001D;"ОАО ""Тучковский КСМ""";aо;1-03-06794-A-001D;31888000,0;10,68;340563840,0;31888000,0;9,37;298790560,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TUZA;"ПАО ""ТЗА""";aо;1-01-30455-D;8220000,0;74,19;609841800,0;8220000,0;76,23;626610600,0;8220000,0;;;8220000,0;59,49;489007800,0;8220000,0;55,87;459251400,0;8220000,0;55,28;454401600,0;8220000,0;56,73;466320600,0;8220000,0;115,9;952698000,0;8220000,0;104,67;860387400,0;8220000,0;93,09;765199800,0;8220000,0;111,04;912748800,0;8220000,0;;;8220000,0;;;8220000,0;;;8220000,0;;;8220000,0;169,0;1389180000,0;8220000,0;176,5;1450830000,0;8220000,0;146,0;1200120000,0;8220000,0;146,5;1204230000,0;8220000,0;265,0;2178300000,0;8220000,0;231,0;1898820000,0;8220000,0;135,0;1109700000,0;8220000,0;58,0;476760000,0;8220000,0;70,0;575400000,0;8220000,0;108,3;890226000,0;8220000,0;105,6;868032000,0;8220000,0;90,4;743088000,0;8220000,0;90,0;739800000,0;8220000,0;;;8220000,0;;;8220000,0;93,0;764460000,0;8220000,0;114,0;937080000,0;8220000,0;94,0;772680000,0;8220000,0;73,0;600060000,0;8220000,0;95,0;780900000,0;8220000,0;104,0;854880000,0;8220000,0;100,0;822000000,0
TVSB;"ОАО ""Тверская энергосбытовая компания""";aо;1-01-65091-D;346136000,0;0,5625;194701500,0;346136000,0;0,4411;152680589,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TVSBP;"ОАО ""Тверская энергосбытовая компания""";ап;2-01-65091-D;115378000,0;0,3052;35213365,6;115378000,0;0,2635;30402103,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TZUM;"ОАО ""ТД ЦУМ""";aо;1-02-00181-A;89657500,0;27,232;2441553040,0;268972500,0;22,266;5988941685,0;268972500,0;25,801;6939759472,5;268972500,0;26,84;7219221900,0;268972500,0;36,986;9948216885,0;268972500,0;28,939;7783795177,5;268972500,0;25,555;6873592237,5;268972500,0;22,779;6126924577,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UAZA;"ОАО ""УАЗ""";aо;1-01-00174-A;3725819763,0;2,9963;11163673755,88;3725819763,0;2,7377;10200176765,17;3725819763,0;2,7214;10139445903,03;3725819763,0;2,7294;10169252461,13;3725819763,0;2,3049;8587641971,74;3725819763,0;2,1551;8029514171,24;3725819763,0;1,8996;7077567221,79;3725819763,0;2,3271;8670355170,48;3725819763,0;2,0392;7597691660,71;3725819763,0;2,0279;7555589897,39;3725819763,0;1,5573;5802219116,92;3725819763,0;1,5299;5700131655,41;3725819763,0;1,5;5588729644,5;3725819763,0;1,525;5681875138,58;3725819763,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UCSS;"ПАО ""ОКС""";aо;1-01-15296-A;;;;;;;;;;;;;;;;;;;10000,0;;;10000,0;;;20210000,0;1071,1;21646931000,0;20210000,0;1068,7;21598427000,0;20210000,0;;;20210000,0;;;20210000,0;;;23438856,0;1070,0;25079575920,0;23438856,0;;;23438856,0;;;23438856,0;;;23718856,0;;;23718856,0;1095,0;25972147320,0;23718856,0;;;23718856,0;1075,0;25497770200,0;23718856,0;1095,0;25972147320,0;23718856,0;1110,0;26327930160,0;23718856,0;1120,0;26565118720,0;23718856,0;1105,0;26209335880,0;23718856,0;1070,0;25379175920,0;23718856,0;;;23718856,0;;;23718856,0;;;23718856,0;1200,0;28462627200,0;23718856,0;1360,0;32257644160,0;23718856,0;1450,0;34392341200,0;23718856,0;1510,0;35815472560,0;23718856,0;1470,0;34866718320,0;23718856,0;1440,0;34155152640,0;23718856,0;1470,0;34866718320,0;23718856,0;1390,0;32969209840,0
UCSS-001D;"ОАО ""ОКС""";aо;1-01-15296-A-001D;;;;;;;;;;;;;;;;20200000,0;;;20200000,0;;;20200000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UCSS-002D;"ОАО ""ОКС""";aо;1-01-15296-A-002D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8239701,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UDSB;"ОАО ""Удмуртская энергосбытовая компания""";aо;1-01-65085-D;167566476,0;1,7154;287443532,93;167566476,0;1,6567;277607380,79;167566476,0;1,6159;270770668,57;167566476,0;1,5099;253008622,11;167566476,0;1,4696;246255693,13;167566476,0;1,2026;201515444,04;167566476,0;1,1732;196588989,64;167566476,0;;;167566476,0;0,9729;163025424,5;167566476,0;0,7765;130115368,61;167566476,0;1,4555;243893005,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UDSBP;"ОАО ""Удмуртская энергосбытовая компания""";ап;2-01-65085-D;21854448,0;1,5182;33179422,95;21854448,0;1,5957;34873142,67;21854448,0;;;21854448,0;1,1192;24459498,2;21854448,0;;;21854448,0;1,008;22029283,58;21854448,0;;;21854448,0;;;21854448,0;0,6111;13355253,17;21854448,0;;;21854448,0;1,5753;34427311,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
